"";"full_text"
"931";"@Gimnastico85 En un polígono y que la taladren bien sus amigos menas."
"932";"@elmundoes Si no hubiera Menas no habría “fake News” ni tampoco condenas ni tanto delito….ya sabemos de dónde viene el problema entonces, ahora solo falta la solución"
"933";"Al pobre chaval, intimidado y sin recursos, le han condenado por hacer un vídeo donde relacionaba MENAS con agresiones sexuales.

No se le condena por decir nada falso. Se le condena por “incitación al odio”.

Los criminales de las fake news son medios como El Diario, El Plural"
"934";"@gatitoamoroso39 Quiero pensar que ninguno de mis mutuals es tan poco inteligente de que le cuelen un vídeo chino por uno de menas.
Aún así, sale mucho más barato robar carteras que estar en TW. Ahí lo dejo."
"935";"15 meses de cárcel por difamar, por publicar un vídeo falso que atribuía a un inmigrante menor no acompañado (mena) la autoría de una agresión que en realidad había sucedido en China.

En el perfil de Twitter del acusado usaba símbolos nazis y del KKK.

https://t.co/GYCLivdXjm"
"936";"@elmundoes Pero si lo que hay que hacer es condenar a los menas por asaltar nuestro territorio retornandolos a sus países inmediatamente."
"937";"Primer juicio en España por difundir bulos para difamar a menas - Agencia EFE https://t.co/gFOt1Ze98v"
"938";"@BrissioMauro  Acá te dejo está noticia que acaba de publicarse hoy. Primera condena por fake news en España:
https://t.co/wJeo2OBypu"
"939";"Venga confesad, ¿quién fue?

Primera condena en España por difundir 'fake news': Acepta 15 meses de cárcel por difamar a menas con un vídeo falso https://t.co/FwVdN1EOJT"
"940";"@elmundoes El blanqueamiento a los menas me parece MUY peligroso"
"941";"@lavergassola @eldiarioes Si sales en un programa de televisión y dices algo en contra de los menas, los magrebíes, los latinos o los gitanos relacionado con inseguridad y delincuencia te linchan. Mira el caso del inspector de policía nacional de Valencia, lo han echado"
"942";"@elmundoes Hay menas que acumulan más de 400 delitos menores y nunca pisarán la cárcel.<U+0001F926><U+0001F3FF><U+200D><U+2642><U+FE0F><U+0001F926><U+0001F3FF><U+200D><U+2642><U+FE0F><U+0001F92C><U+0001F92C><U+0001F926><U+0001F3FF><U+200D><U+2642><U+FE0F><U+0001F926><U+0001F3FF><U+200D><U+2642><U+FE0F><U+0001F92C><U+0001F92C>"
"943";"@FiloPolitic @elmundoes Ya hay que tener mala suerte y ser tont0 coger un vídeo chino y hacerlo pasar por menas, si con lo que tenemos aquí no hace falta inventarse nada, salen vídeos 
solos  https://t.co/61hFUldFj4"
"944";"De Alvise: *Al pobre chaval, intimidado y sin recursos, le han condenado por hacer un vídeo donde relacionaba MENAS con agresiones sexuales.
No se le condena por decir nada falso. Se le condena por “incitación al odio”.
Los criminales de las fake news son medios como El Diario,"
"945";"@elmundoes @jatirado_oc Los menas en España son intocables, faltaría más."
"946";"@Luisio172 @eldiarioes Se puede hablar de los menas. Y en mi opinión, se debe, porque es un problema real.
El delito aquí es mentir para que gente como tu acumule odio contra esa gente"
"947";"El tuitero compartió un vídeo de una paliza en China asegurando que correspondía a una violación cometida en Canet de Mar por menas Léelo en: @cronicaglobal https://t.co/yAjRZWFHrB"
"948";"@lavergassola @eldiarioes Hablar de ciertos temas como los menas lo han convertido en políticamente incorrecto"
"949";"@elmundoes A los menas hay que respetarlos o se te caerá el pelo. Si necesitas desahogarte puedes hacerlo con la Familia Real."
"950";"@TheBasket_Case_ @dsantosfacher Jóvenes inmigrantes en general, muchos de ellos menas, sí. Datos del Departamento de Interior de la Generalitat, revelados por el parlamentario Ignacio Garriga."
"951";"@rosamariaartal Algo que decir de los 20 millones de euros para los menas?"
"952";"Esto si que me da pena...llámame egoísta y tal... pero prefiero que con nuestro dinero se paguen los comedores de nuestros hijos a que se lo demos a los menas, que yo particularmente no les conozco de nada ni me toca nada https://t.co/vpWe8KGadU"
"953";"@arantxa1968 @CarlosMtzLozano @vitoquiles 20 M para los  menas !! Si usted aquí no ve un titular tendencioso y una redacción del tuit dando a entender algo q no es........ https://t.co/FRpnspC7vo"
"954";"Curiosamente en uno de los territorios con más población migrante de #España #RegióndeMurcia, no saben nada de bandas de menas ni bandas extranjeras. 2 opciones, o somos la anomalía ibérica, o te están engañando https://t.co/grsOjB7F6F"
"955";"Alvise Pérez
1
Al pobre chaval, intimidado y sin recursos, le han condenado por hacer un vídeo donde relacionaba MENAS con agresiones sexuales.

No se le condena por decir nada falso. Se le condena por “incitación al odio”.

Los criminales de las fake news son medios como https://t.co/3xs73hbKhP"
"956";"nunca es tarde para recordar que no se dice MENAS si no MENOR EXTRANJERO NO ACOMPAÑADO"
"957";"Tremendos los payasos con toga: a la calle menas y creciditos con decenas de antecedentes, que siguen delinquiendo con violencia, y te meten en la carcel por difundirlo. No hay gremio más inútil, dañino y endogámico en España https://t.co/k9lBXVE3SE"
"958";"@elmundoes Otro intento desesperado de negar la evidencia. Todo el mundo sabe a qué se dedican los menas, no lo van a poder tapar."
"959";"Vecinos de Benimamet nos mandan esta convocatoria contra la construcción de un centro de MENAS en dicha localidad.

Militantes de España 2000 acudiremos esta tarde a Benimamet en apoyo a los vecinos. https://t.co/A5RzyHf8kY"
"960";"Jajajajaja difamar a Menas. https://t.co/Wofup16U1D"
"961";"@matthewbennett @WillyTolerdoo jajajaja movido por su animadversión a los MENAS, tremendo"
"962";"Primera condena en España por 'fake news': 15 meses de cárcel por difamar a 'menas' https://t.co/J1fryixHz7"
"963";"@elmundoes Por difamar a menas, 15 meses de carcel.

El mena que lleva 108 detenciones por delincuencia callejera: 
<U+0001F1F2><U+0001F1E6><U+0001F64E><U+0001F3FD><U+200D><U+2642><U+FE0F> A por la 109!! <U+0001F44A><U+0001F3FD><U+0001F919><U+0001F3FD><U+0001F52A><U+0001F5E1>"
"964";"15 meses de prisión para el tuitero que publicó un noticia falsa contra los 'menas'  por @jgalbalat @elperiodico https://t.co/8Tqw1e2oJU"
"965";"Vaya vaya <U+0001F914>

https://t.co/5DITjJ4byv"
"966";"Difamar a menas tócate los cojones, como si esta gente no se ganara por si misma su fama https://t.co/v6KYzs5UxX"
"967";"Esto es muy importante: condenado el tuitero que compartió un vídeo de una paliza en China asegurando que correspondía a una violación cometida en Canet de Mar por menas Léelo en: @cronicaglobal https://t.co/fVzh1Dx8GX"
"968";"Primera condena en España por 'fake news': 15 meses de cárcel por difamar a menores no acompañados. https://t.co/Q3LgzdDi5i"
"969";"@Xefazzo82 Más dinero para Menas y arreglado
https://t.co/Yo3CATueXE"
"970";"@A3Noticias Claro como son menas, aquí si se actúa de oficio, justicia lo llaman"
"971";"@leonenlascalles @hermanntertsch Los menas tienen más cerca su país, Marruecos, y además estarían con sus familias y con su cultura que es donde tienen que estar

Autonomiae delendae sunt"
"972";"Sí, ahorrar dinero en MENAS y sanidad para los moros.

https://t.co/i4K5kcdqSw"
"973";"@okdiario Moreno Bonilla, que se dedique a su Comunidad, y acoja a todos los MENORES NO ACOMPAÑADOS, llamados burdamente MENAS, que pueda o quiera, y deje al Presidente del Gobierno @sanchezcastejon que gobierne para todos, tan bien como lo está haciendo. https://t.co/7P7ATsBFf1"
"974";"Si esto se generaliza la mitad de los tuiteros fachas terminan en los tribunales. 

https://t.co/dFiA88Jp1Q"
"975";"Primera condena en España por 'fake news': 15 meses de cárcel por difamar a 'menas' https://t.co/Tt70KRcq3f"
"976";"@FabianValeroABG Si te alegra que Pedro Sánchez llegaste otros 20 millones de euros en tener más menas cuando hay muchos menores de edad pasando penurias y hambre en España que lo tienes que hacer mirar"
"977";"<U+2757><U+FE0F>Primera condena en España por 'fake news': 15 meses de cárcel por difamar a 'menas'. El tuitero publicó un vídeo falso que atribuía a un inmigrante menor no acompañado la autoría de una agresión que en realidad había sucedido en China. 

https://t.co/70llzwO5gy"
"978";"Primera condena en España por 'fake news': 15 meses de cárcel por difamar a 'menas' https://t.co/Ujg8oh3a0Z"
"979";"<U+0001F4FB> Este es el menú en #HoyporHoyLaRioja este martes:

<U+0001F399><U+FE0F> Hablamos sobre los menores no acompañados | @lariojaorg 
<U+0001F4DA> Entrevista con la escritora @NagoreSuarez 
<U+0001F3DB><U+FE0F> Llega nuestro debate parlamentario sobre menas y la Ley Trans @PSOELaRioja, @LaRiojaPP, @CsLaRioja, @iurioja https://t.co/wBKrpoRHrC"
"980";"Esperemos que esta condena siente precedentes
#fakenews #ciberfraudes https://t.co/lZFYgvN5En"
"981";"Primera condena en España por 'fake news': 15 meses de cárcel por difamar a 'menas' https://t.co/CuzzSKxu0H"
"982";"@elmundoes A la inversa, por videos No falsos de los menas te regalan 5 años de vida. O màs."
"983";"Primera condena en España por 'fake news': 15 meses de cárcel por difamar a 'menas' https://t.co/1rTIbaiRpl"
"984";"15 meses de prisión para el tuitero que publicó un noticia falsa contra los 'menas'. El acusado publicó en internet un video de una agresión en China haciéndola pasar por una escena ocurrida en Canet de Mar. https://t.co/3X1LmFBuDj vía @elperiodico"
"985";"Primera condena en España por difundir 'fake news': Acepta 15 meses de cárcel por difamar a menas con un vídeo falso https://t.co/SodQY99HPt https://t.co/YOupxFQmyr"
"986";"Que manden los menas a la Moncloa !! https://t.co/8uhuldowIH"
"987";"Andalucía acogerá a 38 menas más y exige a Pedro Sánchez que «implique a todo el Estado» https://t.co/dom93FyLqg"
"988";"<U+26A0><U+FE0F>  SETROI #NOTICIA: ¿Es posible Retweet? 15 meses de prisión para el tuitero que publicó un noticia falsa contra los 'menas'. https://t.co/hpQDdPx6gE El tuitero que publicó un mensaje contra los menores inmigrantes no acompañados o 'menas' en julio del 2019 ha admitido este mart"
"989";"@vitoquiles ¿Cuantos de estos niños están entre los menas para los que aprueba este gobierno 20 millones de euros...
Con un euro al día se pueden vacunar contra el sarampión a tres niños, pero esos no le interesan a este gobierno.
Hipocresía socialista. https://t.co/YYmQE7VTVw"
"990";"Primera condena en España por difundir 'fake news': Acepta 15 meses de cárcel por difamar a menas con un vídeo falso.
El procesado utilizó su cuenta en redes sociales para acusar a menores no acompañados de una agresión que había pasado en China

https://t.co/MDN4GfuD8Z"
"991";"@arantxa1968 @CarlosMtzLozano @vitoquiles Si tú lees el tuit original está redactado de tal forma q parece q ese dinero se lo representen lis menas entre ellos y lo cierto es q ese dinero va a las CCAA Q acepten menas, compare la realidad con lo escrito en el primer tuit"
"992";"@pedro_casares @sanchezcastejon @Renfe ¡Y dale con los gratuitos! ¡Que nada es gratis en esta vida primo! Eso lo pagamos todos los pringados que trabajamos 10h al día para cobrar una mierda y dar la mitad a hacienda en forma de impuestos. Y pagar todos los bonos sociales a los menas y perroflauta q no quieren trabajar"
"993";"<U+0001F4E2><U+274C><U+274C>El Gobierno aprobará hoy la entrega de 20 millones de euros para los menas que han entrado por Canarias, Ceuta y Melilla.<U+274C><U+274C>

En mi CAP aún no han incluido un medicamento en mi receta solicitado hace 15 días, llamas y comunica permanentemente.

Hora de cambio real:  DLP<U+0001F4A7>"
"994";"Casi medio millón de familias con niños en España ya no pueden pagar el comedor escolar de sus hijos.

Pero el Consejo de Ministros aprueba hoy un gasto de 20 Millones € para trasladar menas desde Canarias, Ceuta y Melilla al resto de España."
"995";"15 meses de prisión para el tuitero que publicó un noticia falsa contra los 'menas' @elperiodico https://t.co/WPtNnaG5aw"
"996";"Si Marlaska no vio ni torturas en las comisarías cuando era juez y los detenidos llegaban hechos polvo y lo denunciaban, ni ve muertos en la frontera de Melilla aunque se los ponga hasta la BBC en las narices, cómo va a ver nazis y fascistas en las FCSE."
"997";"El jaleo que ha montado el documental de la BBC sobre la valla de Melilla, ¿eh?

Pues quizás no ha sido la BBC. Y @publico_es, las fotos de @JaviBernardoP y el análisis de @JairoExtre han tenido mucho que ver.

Pequeño hilo (<U+0001F9F5>) para no confundirnos <U+0001F447> https://t.co/lKcFmqDkdI"
"998";"Y por cierto, este hilo no desmerece en nada el currazo de la BBC. Toda presión es buena y necesaria para defender los derechos humanos y denunciar situaciones como la que pasó en la valla de Melilla el 24J.

Pero que no tengan que venir de fuera... https://t.co/MOOT50VwwL"
"999";"“Es ridículo pensar que si sucede unos centímetros más allá no nos incumbe. Nos incumbe tanto que ha tenido que venir la BBC a decirnos lo que pasó.” <U+2066> https://t.co/0AVRANROED"
"1000";"@eldiarioes Anda, como la BBC en lo de la valla de Melilla"
"1001";"tienes el gráfico de los días que hace que no se dice quién es Mr. X en las muertes en Melilla?
De momento ni por @el_pais ni por @la_ser nos hemos enterado. Ha sido por la BBC, lo que da vergüenza del control mediático del gobierno.

23 muertos ""BIEN RESUELTO"" según Sánchez https://t.co/5uocm21IAF https://t.co/fwPrqG7pSD"
"1002";"Qué desvela el documental de la BBC sobre las muertes en la valla de Melilla y cuál fue la versión oficial del Gobierno español cuando sucedió

@maldita @MalditoDato @malditobulo @m_migracion @maldita_ciencia @MalditaTech @MalditaEduca @Mhemeroteca 
https://t.co/uIMjzkVblr"
"1003";"“Personalmente, me da igual si aquellos muertos estaban o no en suelo español. Es ridículo pensar que si sucede unos centímetros más allá no nos incumbe. Nos incumbe tanto que ha tenido que venir la BBC a decirnos lo que pasó”. https://t.co/20d1kgaz5H via @el_pais"
"1004";"@salvadostv Cuando es el especial de la valla de Melilla? Ah no que era de la bbc"
"1005";"En junio, 24 personas murieron al intentar cruzar la valla de Melilla. Una investigación de #BBCAfricaEye halló evidencias y testimonios que contradicen las versiones oficiales de lo ocurrido. En este documental puedes ver lo que descubrieron #Melilla  https://t.co/Kv2bYaR9dP"
"1006";"@ListinDiario Para cuando, Melilla y España ?

“Fue el intento más violento de cruzar a Melilla que he visto"", le dijo a la agencia AFP Rachid Nejjarim, camarero de un café cerca de la verja fortificada.”

https://t.co/gohTKO4P23"
"1007";"Para mi hay dos ejemplos de que los periodistas en España nos sirven la comida que cocina el gobierno:
- Ningun periodista español relató el desaguisado de la frontera de Melilla hasta que lo hizo la BBC.
 - No veo que exijan imágenes cenitales de las manifestaciones."
"1008";"<U+0001F539> Denuncias de la ONG
<U+0001F539> Imágenes del  polémico documental de la BBC...

Estas son las cinco sombras sobre lo sucedido en Melilla que rondan a Marlaska

<U+270D> @pabloojer 
 https://t.co/YDaLMuPR91"
"1009";"La BBC “destroza” a Marlaska demostrando que mintió sobre la tragedia de Melilla ¿Que opinas tu? #españa @ESdiario_com https://t.co/7aKmE7h0EP"
"1010";"@jesusmarana ¿Podría ser la reforma del delito de sedición un globo sonda para tapar el caso de la valla de Melilla y el posible cese de Marlaska tras el reportaje emitido por la BBC?

Llama la atención tu silencio en este tema cuando no parabas de indignarte con temas como las concertinas."
"1011";"Qué vergüenza...
https://t.co/d2Fzx3xPUh"
"1012";"En @m_migracion 

Qué desvela el documental de la BBC sobre las muertes en la valla de Melilla y cuál fue la versión oficial del Gobierno español cuando sucedió https://t.co/WLiw6gnyvP"
"1013";"Qué desvela el documental de la BBC sobre las muertes en la valla de Melilla y cuál fue la versión oficial del Gobierno español cuando sucedió https://t.co/F0abHvLyEG"
"1014";"Lo de la valla de Melilla muy ok que se trate pero el problema del fentanilo también estaría bien que lo tratasen desde @BBC"
"1015";"#Melilla | El documental de la BBC sobre la masacre de Melilla dio a los populares una vía para presionar al gobierno de Pedro Sánchez y ahora amenazan con activar la comisión de investigación que impulsan Unidas Podemos, ERC y EH Bildu en el Congreso
https://t.co/mJjFYp2wXu"
"1016";"Está todo perfectamente explicado en el reportaje de la BBC, inútiles!

""Me tengo que ir, entra un avión"": las conversaciones del piloto del helicóptero de la Guardia Civil que grabó el salto de la valla de Melilla https://t.co/Pbk5ytVnte"
"1017";"En @AnguloNTN24 de @NTN24 analizando la tragedia vivida en Melilla:

Todo indica que Marlaska mintió: 1) nuestras FFCCSE carecían de los recursos necesarios que reclamaban desde hacía meses y 2) su testimonio y los vídeos enviados a la Fiscalía no coinciden con los de la BBC. https://t.co/oAWQ6kYS04"
"1018";"Ahora sí (perdón por el error anterior): Documental completo de la BBC, en español: ""Cómo ocurrió la tragedia de la valla de Melilla que separa España de Marruecos"" https://t.co/kuWvUyayhL"
"1019";"Lo curioso es q nadie reflexione por qué justo ahora la BBC publica el video sobre Melilla.

¿Interesa en el norte de Europa una España con lazos comerciales fuertes con el norte de África, q ningunee a Gibraltar y pueda convertirse en potencia energética? https://t.co/yMueVM6wzk https://t.co/Bo9B4OWa5J"
"1020";"Ni se sabe los muertos que hubo, a los que enterraron clandestinamente, sin autopsias ni explicaciones. Antes los acosaron hasta que saltaron hambrientos la valla. Y el gobierno sigue diciendo que no hace falta investigación de lo de Melilla. Con la de la BBC ya tiene suficiente."
"1021";"@Jainko_Barik Lo de este país es patético. Nadie se quiere enterar de nada hasta que le mandan enterarse. Marlaska llegó al Ministerio sin que nadie dijese ni mu, y lo de Melilla estaba enterrado hasta que salió el documental de la BBC."
"1022";"Cronología del salto masivo a la valla de Melilla del pasado 24 de junio que dejó decenas de muertos y los nuevos datos de la investigación de la BBC que contradicen la versión oficial del Gobierno. 

https://t.co/Jy2eZoTAFO"
"1023";"""Las imágenes de la BBC del salto de la valla de Melilla que provocan miles de palabras vacías"" https://t.co/Nr77QOQxBp"
"1024";"En España tenemos no se cuantos periódicos, radios y canales de televisión, pero ha sido la BBC la que destape lo ocurrido en la valla de Melilla
Además de pedir explicaciones al Gobierno, nuestra prensa debería hacer algo de autocrítica"
"1025";"a visita a Melilla de una comisión del Congreso confirma la responsabilidad del gobierno español en la masacre de los migrantes en Melilla, tal como expuso el documental de la BBC hace unos días. https://t.co/ERwz2v0Tvj"
"1026";"Nacho Calle @ignaciocalle
El jaleo que ha montado el documental de la BBC sobre la valla de Melilla, ¿eh?
Marlaska sin vergüenza
https://t.co/yBCvujzvjf"
"1027";"@Apapell @cemefe2015 ERES U CINICO, MANIPULADOR Y MENTIROSO. REPRESENTAS LO MAS ""DUCIO"" DE LA PRENSA AMARILLA Y LOS ESPAÑOLES NOS TENEMOS QUE ENTERAR DE LA ""VERDAD"" POR LA PRENSA EXTRANJERA.  VEASE ESTOS DIAS LO QUE PUBLICA LA BBC INGLESA SOBRE EL GENOCIDIO DE MELILLA Y QUE.VOSOTROS OCULTASTEIS,"
"1028";"Nacho Calle @ignaciocalle
El jaleo que ha montado el documental de la BBC sobre la valla de Melilla, ¿eh?
Pues quizás no ha sido la BBC. Y @publico_es , las fotos de JaviBernardoP y el análisis de @JairoExtre han tenido mucho que ver.
https://t.co/qPyt7WJbJh"
"1029";"Una derivada sobre la tragedia en la valla de Melilla y la BBC es también el que ningún medio español haya seguido ni conseguido las imágenes.
Los medios que critican y mucho deberían preguntarse también si han hecho de verdad su trabajo."
"1030";"@EdeCastro <U+0001F534> ENTREVISTA | @EdeCastro, presidente de Melilla

<U+0001F5E3><U+FE0F> ""Ese patio que sale en el vídeo de la BBC, que es donde aparecen estas personas tiradas de cualquier manera, está en territorio marroquí""

<U+0001F50A> https://t.co/H5lS9y6LOI https://t.co/SECPZxvEkO"
"1031";"@PSOE @sanchezcastejon @DebatAlRojoVivo NO AMANECE UN SOLO DÍA SIN ESCÁNDALOS, BOCHORNOS O CHAPUZAS DEL GOBIERNO.
Prensa: Un documental de la BBC contradice a Interior sobre la tragedia de la valla de Melilla de junio"
"1032";"Sánchez, sobre la valla de Melilla: ""Las imágenes de la BBC son las que ya se han trasladado por medios de comunicación nacionales"". Es decir, @publico_es"
"1033";"Me dicen desde fuera de España ¿Por qué no fue #TVE y sí la #BBC la que investigó las muertes en la frontera de #Melilla? 
@GabrielaBustelo @JorgeCalero
@Celiamaza @AnnaCuenca1"
"1034";"No ha sido el documental de la BBC sino las fotos de @JaviBernardoP y el análisis de @JairoExtre en @publico_es quienes dieron lugar al escándalo por lo sucedido en la valla de Melilla. <U+0001F9F5> de @ignaciocalle <U+0001F447> https://t.co/77PACR6tl6"
"1035";"La BBC “destroza” a Marlaska demostrando que mintió sobre Melilla - ESdiario https://t.co/Hm1NRzHOxm"
"1036";"<U+0001F534> «@Interiorgob lleva más de cuatro meses negando cualquier relación con los hechos hasta límites que rozan el ridículo. Ni la investigación de la BBC ha conseguido cambiar su argumentario».

@JonInarritu explica por qué sus argumentos no son creíbles<U+0001F447> https://t.co/jcfnWjAjao"
"1037";"Pasaje Seguro es una de las 116 organizaciones que exigimos una Comisión que investigue las muertes del pasado 24J en Melilla. Tras el documental de la BBC y los videos de la GC no hay duda sobre la complicidad y las mentiras de Grande-Marlaska. 
 https://t.co/fRD9SgaLK3"
"1038";"Moncloa no estaba preocupado por las consecuencias políticas y electorales de la tragedia de Melilla. El documental de la BBC ha cambiado el escenario. Análisis en @cafedidees_rtve https://t.co/mMyiTtlVZB"
"1039";"Ojo a este hilo de @ignaciocalle que marca los hitos informativos sobre la masacre de la valla de Melilla. Mucho antes del magnífico documental de la BBC, @publico_es sacó a la luz las imágenes de @JaviBernardoP y las informaciones de @JairoExtre. Hay consecuencias. https://t.co/dL2PXj2nNu"
"1040";"LA BBC Y LA VALLA DE MELILLA
SI QUIERE VERLO COMPLETO Y HACER COMENTARIOS,PUEDE VISITAR:
https://t.co/OP0Jg5zD16

Lo que pasó en la valla de MELILLA lo sabemos todos, palmo más, palmo menos, sin necesidad de que la BBC con sus pruebas irrebatibles nos haga no poder seguir fingien https://t.co/OU3DqGL8Ci"
"1041";"Qué desvela el documental de la BBC sobre las muertes en la valla de Melilla y cuál fue la versión oficial del Gobierno español cuando sucedió https://t.co/veuhsTf4a9 vía @maldita https://t.co/ssAl9NKAqW"
"1042";"Para qué coño sirve la Fiscalía de Inmigración si tiene que esperar a que lo diga la BBC para SEIS MESES DESPUÉS empezar a investigar ésto ?????????????
#Melilla
#Fiscalia https://t.co/QKLualffXF"
"1043";"@christinalosada @jg_dominguez @libertaddigital Lo de Melilla demuestra que tiene que venir la BBC a explicarnos lo que pasó"
"1044";"@sanchezcastejon @Cisco @ChuckRobbins Carolina, os veo muy nerviosos en Moncloa……., serán Lis muertos de la valla de Melilla ???  No tenéis vergüenza ni quien os la ponga.  Creo q hay un supuesto dron de un aficionado que tomó las imágenes de todo eso y que podría negociar de nuevo con la BBC…,, https://t.co/hmifbCGWJJ"
"1045";"La BBC ha emitido un documental que señala la responsabilidad de las autoridades españolas y la Policía, que vio lo que ocurría en la valla y no impidió que decenas de personas murieran #EnBocaDeTodos10N
 https://t.co/y3PdaKZIFA"
"1046";"Por lo tanto, la presión para que haya explicaciones sobre lo que pasó en la valla de Melilla ha subido con el documental de la BBC, pero lo fundamental fue informar de lo sucedido y analizarlo a fondo, como hizo @publico_es 
<U+0001F447>
https://t.co/h24Ea0XOqR"
"1047";"Así que antes del documental de la BBC:
- La Comisión de Interior de Congreso ya tenía previsto ir a Melilla
- Había presión nacional e internacional pidiendo explicaciones al Gobierno
- El Defensor del Pueblo había pedido las imágenes pero no se las daban
https://t.co/nD7CQPtfy1"
"1048";"Ahora diputados, fiscal y defensor del pueblo se escandalizan y piden las imágenes y alguno ya rumorea con pedir cabezas (Marlaska). 

Algunos apuntan al documental de la BBC como el unto de inflexión. Pero no. El punto de inflexión fue este <U+0001F447>
https://t.co/h24Ea0XOqR"
"1049";"@josue_coello Desde el principio se traslado a la Fiscalia y al Defensor del Pueblo. Antes del programa de la BBC se planifico el viaje de todos los diputados a Melilla. Hay que cargarse al Marlaska a toda costa, casi desde el principio. Se esta dando toda la informacion a la Fiscalia."
"1050";"Mi crónica de hoy en @ormurcia. El salto de la valla en Melilla el 24 de junio, el reportaje de la BBC y la necesaria investigación para depurar responsabilidades.
La Columna: Antonio Navarro, abogado https://t.co/iG0v0S6Ti4 a través de @ormurcia"
"1051";"A la periodista de la BBC q dice q si se hubiera abierto la puerta de la frontera en Melilla no hubieran fallecido d asfixia, si, cuantas puertas abre su país a los inmigrantes? Los ingleses q los echan si o si."
"1052";"Lo calladitos que han estado TODOS los medios de comunicación en España con el asunto del asalto a la frontera de Melilla, hasta que la BBC sacó su reportaje... este Gobierno es un experto en untar ""mateca colorá""."
"1053";"¿Falta de claridad?
Según parece, la BBC ha mostrado claramente que el problema de Melilla era mayor y no lo habían aclarado del todo. Nos parece poco serio que tengamos que fiarnos de informaciones extranjeras por falta de credibilidad de los medios españoles."
"1054";"<U+2716><U+FE0F>Lamentablemente en su respuesta decía que los hechos no habían sucedido en Melilla, sino en Marruecos. 

Ahora, con las últimas evidencias que tenemos tras el reportaje de la BBC sabemos que no fue así. https://t.co/QgjbKeLST4"
"1055";"#SaltoMelillaARV @DebatAlRojoVivo Y mientras hablamos de Melilla no hablamos del #CGPPJ siguen sus jueces PPara salvar culos
Fuera fronteras, todas, y se acabo el problema y la BBC que se dedique a limpiar sus <U+0001F4A9>, abandonen el Peñón que les vendió los borbones #AyusoAPrision https://t.co/4QRCLcUU84"
"1056";"LOS ESPAÑOLES TUVIMOS QUE ENTERARNOS POR LA BBC INGLESA, IMAGENES INCLUIDAS, DE LA MASACRE Y GENOCIDIO DE INMIGRANTES EN MELILLA, Y DE LAS REPUGNANTES MENTIRAS QUE, EN AQUEL MOMENTO NOS CONTARON PEDRO SANCHEZ, MARLASKA Y. LOS MEDIOS DE COMUNICACION QUE  ""CHUPAN DEL BOTE""."
"1057";"Esto, hoy en <U+2066>@ColpisaNoticias<U+2069> y los periódicos de <U+2066><U+2066>@Vocento<U+2069>. ‘Todas las víctimas de Melilla murieron atrapadas en la cancela española’. Y sobre el provincianismo político (y periodístico): la BBC no descubrió, lo que hizo fue concluir  https://t.co/RbDE7Jz1fJ"
"1058";"@MasDeUno @GarciaAller Periolistos Españoles...¿no os da vergüenza que haya sido la BBC la que haya tenido que INVESTIGAR lo que pasó en Melilla?"
"1059";"@MasDeUno @Ruben_Amon @DanielRamirez99 @rosabelmonte @rodriguezbraun @felixjosecas Periolistos Españoles...¿no os da vergüenza que haya sido la BBC la que haya tenido que INVESTIGAR lo que pasó en Melilla?"
"1060";"La Leyenda Negra de la ""Pérfida Albión"" contra España continúa. El título del artículo de la @BBCAfrica es tendencioso:""Melilla: cómo España dejó morir a decenas de personas en su frontera"". Por qué no menciona la actuación de la policía marroquí? 
https://t.co/47891egopm"
"1061";"Hay quienes nos cuentan cómo se siguen tirando las mierdas unos a otros, previa presión de la hipocresía de la BBC y oportunismo cortoplacista; y quienes tratan de esclarecer los hechos.

https://t.co/Etill2zXAy"
"1062";"Qué lamentable ver a los medios y a la oposición rasgarse las vestiduras con lo de Melilla... cuando ha sido la BBC la que ha tenido que levantar la liebre <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>"
"1063";"Los grandes medios de comunicación españoles deberían reflexionar sobre un hecho clave: que fuera la BBC inglesa la que decidiera hacer una investigación rigurosa sobre lo ocurrido en Melilla mientras en nuestros lares despachamos el asunto en unos días para irnos a lo anecdótico"
"1064";"Pegasus investigado en la UE, lo de Melilla nos enteramos por la BBC. No sé que hacen nuestros periodistas, bueno si. Criticar a <U+2066>@IdiazAyuso<U+2069> , denostar a <U+2066>@NunezFeijoo<U+2069> meterse con el <U+2066>@populares<U+2069> , pero investigar lo importante No https://t.co/HfTbRDYlSW"
"1065";"Preguntar a la BBC que no es sospechosa...
 https://t.co/zt7YzJipx5"
"1066";"A ver cuando la BBC saca un reportaje sobre el genocidio de ancianos en las residencias de Madrid durante la pandemia. Supongo que sólo así tomará cartas en el asunto la fiscalía, como en lo de la valla de Melilla. Pena de justicia."
"1067";"El documental de la BBC y los vídeos íntegros y sin editar de la tragedia de Melilla muestran que Marlaska mintió. Feijóo instó desde Chile a Sánchez a una decisión inmediata.
https://t.co/mqrGlBQmqg
#Feijóo #Sánchez #Marlaska #Melilla 
#MiercolesDeGanarSeguidores https://t.co/6KyO1WrPzt"
"1068";"@eltivipata Madre mía si lo de Melilla hubiera pasado con el PP gobernando. Estaba el país en llamas. Black Lives Matter a la española. En cambio, con estos, la BBC muestra la evidencia de la mentira y oye… Cómo si nada. y pensar cómo se pusieron por un perro"
"1069";"Más sobre el horror en la valla de Melilla. https://t.co/ZVRYhFtilb"
