"35";"@TomasDoreste @eldiarioes @Antonio72112202 Es delito reírse de menestras inútiles ? <U+0001F914> ahora que vais a reformar el delito de sedición quizá también mejoréis la ley mordaza; con las burradas que decís de la oposición os sienta mal que os vuelva? Que piel más Fina <U+0001F923>" 
"36";"En un mes el gobierno ha sacado a los violadores de la cárcel, planea acabar con el delito sedición para los golpistas catalanes, y va a sacar a la Guardia Civil de Navarra para contentar a ETA.  No llames inútil a Irene Montero ni felón a Pedro Sánchez, que no les gusta." 
"37";"<U+0001F535> Hemos registrado una moción para solicitar al Gobierno de España la no revisión del delito de sedición.  <U+0001F449> @becerrafj ""Pedro Sánchez no puede seguir ni un minuto más vendiendo España a trozos a cambio de continuar en la Moncloa""  #RecuperemosCoslada https://t.co/udZMuKCJuQ" 
"38";"La AF recuerda que derogar el delito de sedición supone «desproteger» el orden constitucional https://t.co/a9U2zYwK6N a través de @gaceta_es" 
"39";"Nieto tilda de ""profundo error"" que se derogue el delito de sedición por el Gobierno a cambio de los PGE https://t.co/vAguvJWoXL" 
"40";"El PP de Alcalá presenta una moción en el Pleno contra la reforma del delito de sedición https://t.co/rTmseYzsyS #AlcalaLaReal #AlcalaLaRealinformacion" 
"41";"@sanchezcastejon Y lo que ha hecho usted es pactar con los herederos políticos de ETA. Hacer un gobierno de coalición con la extrema izquierda más rancia que se autodenomina progresista.  Indultar a golpistas sacar a violadores de la cárcel y acabar con el delito de malversación y de sedición." 
"42";"La AF recuerda que derogar el delito de sedición supone «desproteger» el orden constitucional https://t.co/uBF8PKVzIV vía @gaceta_es" 
"43";"@sanchezcastejon Nadie vio venir que se indultaria.. rebajaría delito de sedición y malversación.. Se acercarían presos....Sánchez es imprevisible.. Todo una auténtica sorpresa. Lo que no negaré es la creatividad en economía. Esos buscadores de empleo que no son parados, esa reducción del déficit" 
"44";"La Mesa del Senado ha dejado abierta la puerta a habilitar un Pleno extraordinario durante la última semana del año para poder abordar la reforma del Código Penal que deroga el delito de sedición https://t.co/QUMGWVch0e via @F_Informadas" 
"45";"Eliminar el delito de sedición con ERC para librar a quienes la cometieron.  Echar a la Guardia Civil de Navarra porque lo exige Bildu.   Eso es el PSOE de Sánchez. Todo con tal de seguir en el poder.   Obscenamente inmoral." 
"46";"@alfbcn2 @AmparoNatera @eldiarioes El delito de sedición es un quebrantamiento contra el orden público que consiste en alzarse pública y tumultuariamente para impedir, por la fuerza o al margen de las vías legales, la aplicación de las leyes  En españa la ley es la Constitución." 
"47";"@alfbcn2 @AmparoNatera @eldiarioes Eres así de tonto o es cuestión de sostenella y no enmendalla? https://t.co/Rmd3nRT7PP" 
"48";"<U+0001F5E3> @jaicarnicero avanza que el @ppaytogu llevará al pleno del Ayuntamiento de Guadalajara la eliminación del delito de sedición.  “El PSOE de Sánchez y Page prioriza sus siglas a la unidad de España”.  <U+0001F3A5><U+0001F447><U+0001F3FD> https://t.co/h6Q1e7RFo4" 
"49";"""Medio centenar de entidades civiles se alían contra la derogación del delito de sedición en el Código Penal"" https://t.co/84uxbLlPd1" 
"50";"@Hp2015_ @AmparoNatera @eldiarioes La sedición no es un delito constitucional, sino de orden publico Siento lo de tu poll.." 
"51";"@sanchezcastejon Pues tu en menos tiempo has logrado el paro mas grande en 14 años,quieres quitar la malversacion de fondos publicos para que no te enchironen cuando salgas,quieres quitar el delito de sedicion,estas creando una guerra entre hombres y mujeres con la igualdad desigual..Eres el Amo" 
"52";"Las concesiones a los nacionalistas han llevado a Pedro Sánchez a eliminar el delito de sedición con una reforma del Código Penal.  Entre sus prioridades hay mucha prisa para contentar a sus socios rebajando las penas de sedición y malversación en un tiempo récord, pero... <U+0001F9F5><U+0001F447><U+0001F3FC> https://t.co/EqvlPur9JW" 
"53";"@rtvenoticias @jaralaliena Máxima socialcomunista: Sino estás conmigo y me apoyas, estas contra mí. Sánchez debería respetar a sus oponentes y no insultarlos, así no oiría sus abjetivaciones.  Porqué no dio por escrito su negativa oral a la reforma del delito de Sedición?  Hoy lo tenemos claro. MENTIROSO!" 
